symbol,side,type,quantity,limit_price
DOGEUSDT,BUY,MARKET,10.52,0
ETHUSDT,SELL,MARKET,19.14,0
ADAUSDT,BUY,MARKET,11.64,0
BNBUSDT,SELL,MARKET,0.32,0
XRPUSDT,SELL,MARKET,16.8,0
AVAXUSDT,BUY,MARKET,18.86,0
DOTUSDT,BUY,MARKET,2.09,0
SOLUSDT,BUY,MARKET,4.43,0
DOGEUSDT,BUY,MARKET,4.41,0
SOLUSDT,BUY,MARKET,5.21,0
AVAXUSDT,SELL,MARKET,19.83,0
MATICUSDT,BUY,MARKET,18.9,0
AVAXUSDT,SELL,MARKET,5.29,0
BNBUSDT,SELL,MARKET,4.91,0
ADAUSDT,BUY,MARKET,17.36,0
SOLUSDT,BUY,MARKET,10.67,0
AVAXUSDT,SELL,MARKET,6.56,0
BNBUSDT,BUY,MARKET,15.48,0
DOTUSDT,SELL,MARKET,6.56,0
ADAUSDT,BUY,MARKET,8.32,0
BTCUSDT,BUY,MARKET,8.76,0
DOTUSDT,SELL,MARKET,3.61,0
DOGEUSDT,BUY,MARKET,17.08,0
DOGEUSDT,BUY,MARKET,8.1,0
BNBUSDT,SELL,MARKET,14.06,0
BTCUSDT,SELL,MARKET,2.62,0
BNBUSDT,SELL,MARKET,9.32,0
BNBUSDT,BUY,MARKET,3.85,0
BTCUSDT,SELL,MARKET,4.7,0
AVAXUSDT,BUY,MARKET,12.18,0
ETHUSDT,SELL,MARKET,17.88,0
MATICUSDT,SELL,MARKET,11.18,0
BTCUSDT,BUY,MARKET,10.11,0
XRPUSDT,BUY,MARKET,18.18,0
MATICUSDT,SELL,MARKET,11.72,0
DOTUSDT,SELL,MARKET,5.92,0
SOLUSDT,SELL,MARKET,14.71,0
XRPUSDT,BUY,MARKET,9.24,0
AVAXUSDT,BUY,MARKET,18.37,0
DOTUSDT,BUY,MARKET,3.35,0
DOTUSDT,BUY,MARKET,17.03,0
ADAUSDT,SELL,MARKET,15.5,0
MATICUSDT,SELL,MARKET,8.04,0
BTCUSDT,BUY,MARKET,15.27,0
XRPUSDT,SELL,MARKET,10.03,0
SOLUSDT,SELL,MARKET,19.95,0
DOTUSDT,SELL,MARKET,11.56,0
DOGEUSDT,BUY,MARKET,3.48,0
DOTUSDT,SELL,MARKET,10.83,0
DOGEUSDT,SELL,MARKET,16.58,0
ETHUSDT,BUY,MARKET,8.24,0
ETHUSDT,SELL,MARKET,2.39,0
BTCUSDT,BUY,MARKET,1.58,0
XRPUSDT,SELL,MARKET,14.09,0
BNBUSDT,BUY,MARKET,3.61,0
DOGEUSDT,SELL,MARKET,0.53,0
DOTUSDT,SELL,MARKET,7.4,0
ETHUSDT,SELL,MARKET,10.51,0
ADAUSDT,BUY,MARKET,12.02,0
BTCUSDT,BUY,MARKET,17.88,0
MATICUSDT,SELL,MARKET,15.34,0
XRPUSDT,SELL,MARKET,1.07,0
SOLUSDT,BUY,MARKET,17.73,0
SOLUSDT,SELL,MARKET,17.91,0
DOTUSDT,SELL,MARKET,10.23,0
AVAXUSDT,SELL,MARKET,8.54,0
ETHUSDT,SELL,MARKET,18.12,0
DOGEUSDT,SELL,MARKET,11.24,0
DOTUSDT,BUY,MARKET,17.8,0
ADAUSDT,BUY,MARKET,4.15,0
ADAUSDT,SELL,MARKET,13.85,0
XRPUSDT,BUY,MARKET,3.87,0
BTCUSDT,BUY,MARKET,19.22,0
DOTUSDT,BUY,MARKET,8.38,0
DOTUSDT,SELL,MARKET,1.58,0
ETHUSDT,BUY,MARKET,7.24,0
SOLUSDT,BUY,MARKET,11.64,0
SOLUSDT,BUY,MARKET,3.16,0
BNBUSDT,SELL,MARKET,1.26,0
BNBUSDT,BUY,MARKET,3.36,0
MATICUSDT,BUY,MARKET,7.01,0
SOLUSDT,BUY,MARKET,5.39,0
DOTUSDT,BUY,MARKET,6.69,0
BTCUSDT,BUY,MARKET,19.26,0
DOTUSDT,BUY,MARKET,17.73,0
SOLUSDT,SELL,MARKET,5.25,0
BTCUSDT,BUY,MARKET,7.36,0
BNBUSDT,BUY,MARKET,8.46,0
DOTUSDT,BUY,MARKET,7.59,0
SOLUSDT,SELL,MARKET,7.8,0
BTCUSDT,BUY,MARKET,1.24,0
ADAUSDT,BUY,MARKET,10.87,0
DOGEUSDT,BUY,MARKET,7.65,0
ETHUSDT,BUY,MARKET,12.7,0
MATICUSDT,SELL,MARKET,10.07,0
XRPUSDT,SELL,MARKET,1.17,0
BNBUSDT,SELL,MARKET,3.21,0
ADAUSDT,SELL,MARKET,17.37,0
XRPUSDT,BUY,MARKET,0.6,0
BNBUSDT,SELL,MARKET,13.46,0
DOGEUSDT,BUY,MARKET,17.61,0
XRPUSDT,BUY,MARKET,11.8,0
AVAXUSDT,BUY,MARKET,19.41,0
AVAXUSDT,SELL,MARKET,7.91,0
XRPUSDT,BUY,MARKET,5.98,0
AVAXUSDT,BUY,MARKET,2.29,0
BTCUSDT,SELL,MARKET,11.26,0
ADAUSDT,SELL,MARKET,0.25,0
BNBUSDT,SELL,MARKET,6.1,0
AVAXUSDT,BUY,MARKET,15.55,0
BTCUSDT,BUY,MARKET,0.36,0
ETHUSDT,BUY,MARKET,13.51,0
ETHUSDT,BUY,MARKET,3.53,0
BNBUSDT,BUY,MARKET,15.62,0
SOLUSDT,SELL,MARKET,7.62,0
MATICUSDT,BUY,MARKET,8.67,0
ADAUSDT,SELL,MARKET,16.14,0
SOLUSDT,SELL,MARKET,17.17,0
MATICUSDT,SELL,MARKET,8.1,0
DOGEUSDT,BUY,MARKET,10.56,0
BNBUSDT,SELL,MARKET,16.27,0
XRPUSDT,SELL,MARKET,4.01,0
AVAXUSDT,BUY,MARKET,19.95,0
DOGEUSDT,BUY,MARKET,6.22,0
MATICUSDT,BUY,MARKET,16.88,0
DOTUSDT,BUY,MARKET,3.19,0
BTCUSDT,SELL,MARKET,0.82,0
XRPUSDT,BUY,MARKET,2.92,0
MATICUSDT,BUY,MARKET,6.51,0
MATICUSDT,BUY,MARKET,6.01,0
BTCUSDT,SELL,MARKET,18.3,0
ADAUSDT,SELL,MARKET,10.31,0
AVAXUSDT,BUY,MARKET,4.32,0
BTCUSDT,SELL,MARKET,15.5,0
ETHUSDT,SELL,MARKET,6.11,0
BNBUSDT,BUY,MARKET,12.3,0
AVAXUSDT,BUY,MARKET,3.0,0
SOLUSDT,SELL,MARKET,5.44,0
AVAXUSDT,SELL,MARKET,11.52,0
AVAXUSDT,BUY,MARKET,12.65,0
ETHUSDT,BUY,MARKET,18.32,0
ADAUSDT,SELL,MARKET,17.32,0
ADAUSDT,SELL,MARKET,16.22,0
MATICUSDT,SELL,MARKET,12.3,0
ADAUSDT,SELL,MARKET,13.74,0
XRPUSDT,BUY,MARKET,16.77,0
MATICUSDT,SELL,MARKET,15.86,0
BTCUSDT,SELL,MARKET,9.45,0
XRPUSDT,BUY,MARKET,6.08,0
BNBUSDT,BUY,MARKET,9.32,0
MATICUSDT,BUY,MARKET,10.33,0
DOTUSDT,SELL,MARKET,10.4,0
ETHUSDT,SELL,MARKET,17.98,0
MATICUSDT,BUY,MARKET,11.82,0
SOLUSDT,BUY,MARKET,11.62,0
SOLUSDT,BUY,MARKET,7.52,0
ETHUSDT,BUY,MARKET,5.18,0
ADAUSDT,SELL,MARKET,0.55,0
BNBUSDT,SELL,MARKET,1.0,0
ADAUSDT,BUY,MARKET,2.63,0
BNBUSDT,BUY,MARKET,13.6,0
SOLUSDT,BUY,MARKET,15.65,0
DOGEUSDT,BUY,MARKET,19.89,0
ADAUSDT,SELL,MARKET,11.09,0
DOGEUSDT,BUY,MARKET,3.77,0
MATICUSDT,SELL,MARKET,3.35,0
MATICUSDT,SELL,MARKET,4.56,0
BNBUSDT,BUY,MARKET,2.23,0
AVAXUSDT,SELL,MARKET,13.89,0
SOLUSDT,SELL,MARKET,13.82,0
DOTUSDT,BUY,MARKET,7.65,0
BNBUSDT,SELL,MARKET,3.98,0
ETHUSDT,BUY,MARKET,2.24,0
BNBUSDT,SELL,MARKET,15.95,0
BNBUSDT,BUY,MARKET,16.2,0
DOTUSDT,BUY,MARKET,9.34,0
XRPUSDT,BUY,MARKET,3.74,0
MATICUSDT,SELL,MARKET,7.13,0
SOLUSDT,SELL,MARKET,13.72,0
MATICUSDT,BUY,MARKET,7.01,0
DOTUSDT,SELL,MARKET,7.7,0
ADAUSDT,BUY,MARKET,14.01,0
SOLUSDT,BUY,MARKET,17.25,0
BTCUSDT,BUY,MARKET,1.09,0
MATICUSDT,BUY,MARKET,13.85,0
BTCUSDT,BUY,MARKET,10.13,0
DOTUSDT,SELL,MARKET,7.06,0
ADAUSDT,SELL,MARKET,17.96,0
BNBUSDT,SELL,MARKET,4.86,0
MATICUSDT,BUY,MARKET,6.73,0
BTCUSDT,SELL,MARKET,14.9,0
ADAUSDT,SELL,MARKET,4.76,0
DOTUSDT,SELL,MARKET,8.57,0
MATICUSDT,SELL,MARKET,15.59,0
MATICUSDT,SELL,MARKET,14.54,0
XRPUSDT,SELL,MARKET,18.59,0
BNBUSDT,BUY,MARKET,6.4,0
AVAXUSDT,BUY,MARKET,2.3,0
AVAXUSDT,BUY,MARKET,13.39,0
XRPUSDT,BUY,MARKET,4.91,0
BNBUSDT,BUY,MARKET,19.05,0
BNBUSDT,BUY,MARKET,13.33,0
ADAUSDT,SELL,MARKET,8.08,0
DOGEUSDT,BUY,MARKET,2.04,0
AVAXUSDT,SELL,MARKET,14.71,0
BTCUSDT,SELL,MARKET,16.98,0
BNBUSDT,BUY,MARKET,17.06,0
AVAXUSDT,BUY,MARKET,0.82,0
BTCUSDT,SELL,MARKET,9.81,0
DOGEUSDT,BUY,MARKET,17.9,0
ETHUSDT,SELL,MARKET,12.83,0
DOGEUSDT,BUY,MARKET,14.35,0
DOGEUSDT,SELL,MARKET,11.61,0
BTCUSDT,SELL,MARKET,12.96,0
ADAUSDT,SELL,MARKET,2.51,0
XRPUSDT,SELL,MARKET,5.91,0
AVAXUSDT,BUY,MARKET,5.21,0
XRPUSDT,SELL,MARKET,9.54,0
XRPUSDT,SELL,MARKET,14.87,0
MATICUSDT,SELL,MARKET,4.71,0
AVAXUSDT,BUY,MARKET,15.35,0
BTCUSDT,SELL,MARKET,2.4,0
BTCUSDT,BUY,MARKET,1.87,0
MATICUSDT,BUY,MARKET,3.87,0
AVAXUSDT,SELL,MARKET,6.59,0
ETHUSDT,BUY,MARKET,15.02,0
BNBUSDT,SELL,MARKET,18.17,0
ADAUSDT,SELL,MARKET,0.33,0
DOTUSDT,SELL,MARKET,4.95,0
DOTUSDT,BUY,MARKET,3.14,0
SOLUSDT,SELL,MARKET,5.73,0
AVAXUSDT,BUY,MARKET,1.22,0
ADAUSDT,BUY,MARKET,17.08,0
AVAXUSDT,BUY,MARKET,3.17,0
BTCUSDT,BUY,MARKET,3.24,0
DOGEUSDT,SELL,MARKET,0.96,0
XRPUSDT,SELL,MARKET,7.75,0
MATICUSDT,SELL,MARKET,13.07,0
ETHUSDT,SELL,MARKET,0.68,0
ADAUSDT,BUY,MARKET,9.89,0
ETHUSDT,SELL,MARKET,18.52,0
BTCUSDT,SELL,MARKET,0.29,0
DOGEUSDT,BUY,MARKET,4.87,0
DOGEUSDT,SELL,MARKET,14.23,0
XRPUSDT,BUY,MARKET,6.87,0
ADAUSDT,SELL,MARKET,17.38,0
AVAXUSDT,SELL,MARKET,13.37,0
XRPUSDT,BUY,MARKET,11.36,0
MATICUSDT,SELL,MARKET,5.39,0
MATICUSDT,BUY,MARKET,0.78,0
DOGEUSDT,BUY,MARKET,8.81,0
DOGEUSDT,SELL,MARKET,6.19,0
DOTUSDT,BUY,MARKET,8.56,0
DOTUSDT,SELL,MARKET,12.48,0
ETHUSDT,BUY,MARKET,11.32,0
DOTUSDT,SELL,MARKET,0.98,0
BNBUSDT,BUY,MARKET,0.38,0
AVAXUSDT,SELL,MARKET,2.9,0
ADAUSDT,SELL,MARKET,1.83,0
AVAXUSDT,SELL,MARKET,18.28,0
MATICUSDT,BUY,MARKET,15.61,0
SOLUSDT,SELL,MARKET,17.61,0
ADAUSDT,SELL,MARKET,0.4,0
ADAUSDT,SELL,MARKET,19.55,0
DOGEUSDT,BUY,MARKET,11.18,0
SOLUSDT,SELL,MARKET,1.79,0
MATICUSDT,BUY,MARKET,3.76,0
SOLUSDT,BUY,MARKET,3.85,0
ADAUSDT,SELL,MARKET,14.72,0
ADAUSDT,BUY,MARKET,8.26,0
ETHUSDT,SELL,MARKET,11.24,0
ADAUSDT,SELL,MARKET,10.04,0
XRPUSDT,BUY,MARKET,6.46,0
DOTUSDT,BUY,MARKET,18.96,0
BNBUSDT,SELL,MARKET,19.9,0
XRPUSDT,BUY,MARKET,8.97,0
BTCUSDT,BUY,MARKET,18.04,0
AVAXUSDT,SELL,MARKET,14.84,0
ETHUSDT,BUY,MARKET,0.61,0
ADAUSDT,SELL,MARKET,3.78,0
XRPUSDT,SELL,MARKET,5.22,0
DOTUSDT,BUY,MARKET,18.55,0
BTCUSDT,BUY,MARKET,5.56,0
ETHUSDT,SELL,MARKET,0.84,0
DOGEUSDT,SELL,MARKET,3.25,0
AVAXUSDT,SELL,MARKET,18.06,0
AVAXUSDT,BUY,MARKET,12.98,0
DOTUSDT,BUY,MARKET,13.27,0
MATICUSDT,SELL,MARKET,13.51,0
ADAUSDT,SELL,MARKET,0.24,0
XRPUSDT,SELL,MARKET,7.26,0
DOTUSDT,BUY,MARKET,10.04,0
DOGEUSDT,BUY,MARKET,2.63,0
ETHUSDT,BUY,MARKET,17.13,0
DOGEUSDT,BUY,MARKET,1.37,0
MATICUSDT,SELL,MARKET,4.64,0
DOTUSDT,BUY,MARKET,15.65,0
AVAXUSDT,BUY,MARKET,9.26,0
XRPUSDT,BUY,MARKET,10.53,0
ETHUSDT,SELL,MARKET,11.72,0
ETHUSDT,SELL,MARKET,15.56,0
XRPUSDT,SELL,MARKET,10.1,0
BTCUSDT,SELL,MARKET,5.29,0
BNBUSDT,BUY,MARKET,16.68,0
XRPUSDT,BUY,MARKET,4.72,0
ETHUSDT,SELL,MARKET,18.86,0
DOGEUSDT,BUY,MARKET,5.87,0
ETHUSDT,SELL,MARKET,5.31,0
ETHUSDT,SELL,MARKET,19.16,0
MATICUSDT,BUY,MARKET,16.98,0
BTCUSDT,SELL,MARKET,13.85,0
BNBUSDT,SELL,MARKET,2.95,0
ADAUSDT,BUY,MARKET,18.51,0
ADAUSDT,SELL,MARKET,6.34,0
MATICUSDT,BUY,MARKET,12.16,0
ETHUSDT,SELL,MARKET,15.89,0
ADAUSDT,SELL,MARKET,2.68,0
ETHUSDT,BUY,MARKET,7.28,0
ADAUSDT,BUY,MARKET,0.38,0
AVAXUSDT,SELL,MARKET,1.84,0
SOLUSDT,SELL,MARKET,9.87,0
MATICUSDT,BUY,MARKET,8.68,0
ETHUSDT,SELL,MARKET,1.48,0
ETHUSDT,SELL,MARKET,2.62,0
DOTUSDT,SELL,MARKET,19.2,0
DOGEUSDT,BUY,MARKET,2.3,0
SOLUSDT,BUY,MARKET,2.12,0
DOGEUSDT,BUY,MARKET,2.35,0
ETHUSDT,SELL,MARKET,0.44,0
BNBUSDT,SELL,MARKET,11.63,0
ETHUSDT,BUY,MARKET,10.0,0
MATICUSDT,SELL,MARKET,4.46,0
ETHUSDT,SELL,MARKET,1.39,0
ADAUSDT,BUY,MARKET,3.12,0
BNBUSDT,SELL,MARKET,2.0,0
DOTUSDT,BUY,MARKET,3.94,0
DOGEUSDT,SELL,MARKET,3.21,0
MATICUSDT,BUY,MARKET,5.06,0
ADAUSDT,BUY,MARKET,2.03,0
MATICUSDT,BUY,MARKET,10.79,0
BNBUSDT,BUY,MARKET,6.35,0
ADAUSDT,SELL,MARKET,5.27,0
BTCUSDT,SELL,MARKET,4.36,0
SOLUSDT,BUY,MARKET,7.0,0
DOTUSDT,BUY,MARKET,3.91,0
ETHUSDT,SELL,MARKET,12.27,0
AVAXUSDT,SELL,MARKET,3.23,0
ADAUSDT,BUY,MARKET,10.45,0
BTCUSDT,SELL,MARKET,16.88,0
AVAXUSDT,BUY,MARKET,2.17,0
MATICUSDT,BUY,MARKET,12.09,0
ADAUSDT,BUY,MARKET,7.31,0
DOGEUSDT,BUY,MARKET,5.32,0
BTCUSDT,BUY,MARKET,4.23,0
ADAUSDT,SELL,MARKET,13.17,0
DOGEUSDT,BUY,MARKET,15.12,0
SOLUSDT,SELL,MARKET,16.0,0
BNBUSDT,SELL,MARKET,9.15,0
ADAUSDT,BUY,MARKET,1.95,0
AVAXUSDT,BUY,MARKET,6.93,0
BTCUSDT,SELL,MARKET,2.51,0
MATICUSDT,BUY,MARKET,9.58,0
ETHUSDT,SELL,MARKET,14.16,0
ADAUSDT,BUY,MARKET,6.94,0
ETHUSDT,BUY,MARKET,5.84,0
DOGEUSDT,BUY,MARKET,12.66,0
DOTUSDT,BUY,MARKET,14.45,0
BNBUSDT,BUY,MARKET,19.23,0
MATICUSDT,SELL,MARKET,16.46,0
SOLUSDT,BUY,MARKET,2.78,0
SOLUSDT,BUY,MARKET,11.55,0
DOGEUSDT,SELL,MARKET,16.63,0
BNBUSDT,SELL,MARKET,7.97,0
XRPUSDT,SELL,MARKET,7.44,0
MATICUSDT,BUY,MARKET,9.81,0
BNBUSDT,BUY,MARKET,18.99,0
DOGEUSDT,BUY,MARKET,1.46,0
ETHUSDT,SELL,MARKET,13.55,0
MATICUSDT,BUY,MARKET,6.64,0
MATICUSDT,SELL,MARKET,13.35,0
SOLUSDT,SELL,MARKET,9.57,0
SOLUSDT,SELL,MARKET,19.18,0
XRPUSDT,SELL,MARKET,18.17,0
ETHUSDT,BUY,MARKET,13.15,0
BNBUSDT,BUY,MARKET,1.89,0
DOGEUSDT,SELL,MARKET,5.94,0
XRPUSDT,BUY,MARKET,8.22,0
DOGEUSDT,SELL,MARKET,18.04,0
ETHUSDT,SELL,MARKET,16.73,0
DOGEUSDT,SELL,MARKET,11.2,0
DOTUSDT,BUY,MARKET,10.23,0
BTCUSDT,BUY,MARKET,3.25,0
XRPUSDT,BUY,MARKET,14.52,0
SOLUSDT,SELL,MARKET,5.01,0
MATICUSDT,BUY,MARKET,16.19,0
MATICUSDT,SELL,MARKET,15.44,0
ETHUSDT,BUY,MARKET,9.04,0
BTCUSDT,BUY,MARKET,17.24,0
AVAXUSDT,BUY,MARKET,10.88,0
MATICUSDT,BUY,MARKET,4.37,0
BTCUSDT,SELL,MARKET,1.72,0
BTCUSDT,BUY,MARKET,16.73,0
BTCUSDT,BUY,MARKET,15.25,0
MATICUSDT,BUY,MARKET,14.19,0
SOLUSDT,SELL,MARKET,4.27,0
ETHUSDT,SELL,MARKET,9.78,0
BTCUSDT,BUY,MARKET,0.1,0
BTCUSDT,BUY,MARKET,18.35,0
XRPUSDT,BUY,MARKET,11.01,0
BTCUSDT,BUY,MARKET,6.29,0
DOTUSDT,BUY,MARKET,10.95,0
XRPUSDT,BUY,MARKET,8.05,0
XRPUSDT,BUY,MARKET,6.48,0
DOTUSDT,BUY,MARKET,14.96,0
MATICUSDT,SELL,MARKET,4.02,0
BTCUSDT,SELL,MARKET,0.22,0
ADAUSDT,BUY,MARKET,7.87,0
BNBUSDT,BUY,MARKET,18.35,0
BTCUSDT,SELL,MARKET,18.93,0
BTCUSDT,BUY,MARKET,19.25,0
DOTUSDT,SELL,MARKET,6.34,0
ETHUSDT,BUY,MARKET,9.81,0
BNBUSDT,SELL,MARKET,9.09,0
DOTUSDT,BUY,MARKET,13.07,0
BTCUSDT,SELL,MARKET,15.93,0
AVAXUSDT,BUY,MARKET,19.42,0
ADAUSDT,BUY,MARKET,13.85,0
SOLUSDT,BUY,MARKET,2.68,0
SOLUSDT,BUY,MARKET,8.91,0
AVAXUSDT,SELL,MARKET,14.65,0
ETHUSDT,BUY,MARKET,2.3,0
SOLUSDT,SELL,MARKET,6.45,0
ADAUSDT,BUY,MARKET,1.52,0
ETHUSDT,SELL,MARKET,17.39,0
MATICUSDT,SELL,MARKET,18.86,0
BNBUSDT,SELL,MARKET,14.58,0
DOGEUSDT,SELL,MARKET,16.36,0
SOLUSDT,BUY,MARKET,4.4,0
BTCUSDT,BUY,MARKET,14.24,0
SOLUSDT,BUY,MARKET,15.87,0
ADAUSDT,BUY,MARKET,10.88,0
DOGEUSDT,SELL,MARKET,11.86,0
MATICUSDT,BUY,MARKET,3.39,0
MATICUSDT,SELL,MARKET,11.17,0
MATICUSDT,SELL,MARKET,8.74,0
ADAUSDT,BUY,MARKET,14.14,0
DOTUSDT,BUY,MARKET,4.28,0
BNBUSDT,SELL,MARKET,19.09,0
SOLUSDT,SELL,MARKET,16.39,0
DOTUSDT,BUY,MARKET,9.12,0
BTCUSDT,BUY,MARKET,13.36,0
SOLUSDT,SELL,MARKET,1.5,0
XRPUSDT,BUY,MARKET,9.3,0
SOLUSDT,SELL,MARKET,14.85,0
BNBUSDT,BUY,MARKET,5.83,0
BNBUSDT,SELL,MARKET,14.27,0
MATICUSDT,BUY,MARKET,15.19,0
SOLUSDT,SELL,MARKET,3.91,0
DOTUSDT,SELL,MARKET,19.13,0
XRPUSDT,SELL,MARKET,3.82,0
AVAXUSDT,BUY,MARKET,7.86,0
DOTUSDT,BUY,MARKET,2.24,0
MATICUSDT,SELL,MARKET,2.67,0
DOGEUSDT,BUY,MARKET,0.97,0
MATICUSDT,SELL,MARKET,14.81,0
BNBUSDT,SELL,MARKET,8.65,0
BTCUSDT,SELL,MARKET,9.58,0
DOTUSDT,BUY,MARKET,13.55,0
SOLUSDT,SELL,MARKET,0.11,0
DOGEUSDT,BUY,MARKET,16.07,0
DOTUSDT,BUY,MARKET,19.78,0
BTCUSDT,BUY,MARKET,5.11,0
MATICUSDT,BUY,MARKET,6.64,0
MATICUSDT,SELL,MARKET,10.17,0
BNBUSDT,SELL,MARKET,12.58,0
AVAXUSDT,BUY,MARKET,15.54,0
ADAUSDT,SELL,MARKET,14.16,0
BTCUSDT,BUY,MARKET,3.47,0
ADAUSDT,SELL,MARKET,18.56,0
DOGEUSDT,SELL,MARKET,13.48,0
ETHUSDT,SELL,MARKET,7.91,0
DOGEUSDT,BUY,MARKET,6.91,0
DOGEUSDT,BUY,MARKET,2.62,0
SOLUSDT,SELL,MARKET,18.35,0
MATICUSDT,SELL,MARKET,19.89,0
ETHUSDT,BUY,MARKET,14.78,0
ADAUSDT,SELL,MARKET,6.97,0
XRPUSDT,BUY,MARKET,16.76,0
AVAXUSDT,SELL,MARKET,11.55,0
ADAUSDT,SELL,MARKET,4.2,0
XRPUSDT,SELL,MARKET,10.83,0
BNBUSDT,BUY,MARKET,8.41,0
DOGEUSDT,BUY,MARKET,9.75,0
MATICUSDT,BUY,MARKET,11.49,0
SOLUSDT,SELL,MARKET,13.85,0
BTCUSDT,BUY,MARKET,1.42,0
DOGEUSDT,SELL,MARKET,8.02,0
XRPUSDT,BUY,MARKET,9.69,0
MATICUSDT,BUY,MARKET,6.65,0
MATICUSDT,SELL,MARKET,2.18,0
SOLUSDT,SELL,MARKET,1.98,0
SOLUSDT,BUY,MARKET,18.36,0
BTCUSDT,BUY,MARKET,10.16,0
DOTUSDT,BUY,MARKET,1.33,0
XRPUSDT,SELL,MARKET,2.75,0
BTCUSDT,BUY,MARKET,0.65,0
DOTUSDT,BUY,MARKET,14.03,0
SOLUSDT,SELL,MARKET,0.49,0
BNBUSDT,SELL,MARKET,10.2,0
MATICUSDT,BUY,MARKET,4.76,0
ADAUSDT,BUY,MARKET,2.42,0
ETHUSDT,BUY,MARKET,10.17,0
MATICUSDT,SELL,MARKET,10.1,0
AVAXUSDT,SELL,MARKET,10.79,0
ADAUSDT,SELL,MARKET,16.44,0
SOLUSDT,SELL,MARKET,9.71,0
DOGEUSDT,SELL,MARKET,5.52,0
DOGEUSDT,BUY,MARKET,10.95,0
MATICUSDT,BUY,MARKET,1.6,0
MATICUSDT,SELL,MARKET,10.75,0
AVAXUSDT,BUY,MARKET,12.2,0
DOGEUSDT,SELL,MARKET,10.49,0
DOTUSDT,BUY,MARKET,6.02,0
ADAUSDT,BUY,MARKET,1.68,0
ADAUSDT,SELL,MARKET,12.76,0
DOTUSDT,SELL,MARKET,9.36,0
BTCUSDT,SELL,MARKET,5.0,0
MATICUSDT,SELL,MARKET,19.68,0
SOLUSDT,BUY,MARKET,12.06,0
ETHUSDT,SELL,MARKET,4.2,0
BNBUSDT,SELL,MARKET,7.04,0
DOTUSDT,SELL,MARKET,5.56,0
DOTUSDT,BUY,MARKET,13.13,0
BNBUSDT,BUY,MARKET,15.99,0
SOLUSDT,SELL,MARKET,5.99,0
DOGEUSDT,BUY,MARKET,17.81,0
DOTUSDT,BUY,MARKET,4.11,0
DOGEUSDT,SELL,MARKET,13.71,0
BTCUSDT,BUY,MARKET,15.88,0
BTCUSDT,BUY,MARKET,12.85,0
BNBUSDT,BUY,MARKET,2.38,0
XRPUSDT,BUY,MARKET,0.57,0
DOTUSDT,BUY,MARKET,1.47,0
XRPUSDT,BUY,MARKET,8.51,0
AVAXUSDT,BUY,MARKET,11.44,0
DOGEUSDT,SELL,MARKET,16.3,0
AVAXUSDT,SELL,MARKET,7.28,0
ETHUSDT,SELL,MARKET,18.73,0
AVAXUSDT,SELL,MARKET,17.43,0
ADAUSDT,SELL,MARKET,6.48,0
BNBUSDT,SELL,MARKET,2.03,0
MATICUSDT,BUY,MARKET,14.21,0
DOGEUSDT,BUY,MARKET,7.02,0
XRPUSDT,BUY,MARKET,18.13,0
BNBUSDT,SELL,MARKET,18.06,0
DOTUSDT,BUY,MARKET,11.85,0
DOGEUSDT,SELL,MARKET,0.6,0
DOGEUSDT,SELL,MARKET,4.54,0
DOTUSDT,SELL,MARKET,5.81,0
AVAXUSDT,BUY,MARKET,18.23,0
AVAXUSDT,SELL,MARKET,12.51,0
SOLUSDT,BUY,MARKET,17.23,0
BTCUSDT,BUY,MARKET,6.69,0
SOLUSDT,SELL,MARKET,5.73,0
ADAUSDT,BUY,MARKET,5.82,0
SOLUSDT,SELL,MARKET,1.62,0
ETHUSDT,SELL,MARKET,18.58,0
SOLUSDT,SELL,MARKET,16.26,0
DOGEUSDT,SELL,MARKET,18.47,0
SOLUSDT,SELL,MARKET,7.14,0
MATICUSDT,BUY,MARKET,13.42,0
DOGEUSDT,BUY,MARKET,18.03,0
ADAUSDT,BUY,MARKET,16.0,0
BNBUSDT,SELL,MARKET,1.58,0
BNBUSDT,BUY,MARKET,0.16,0
MATICUSDT,BUY,MARKET,10.65,0
AVAXUSDT,SELL,MARKET,6.44,0
ADAUSDT,BUY,MARKET,6.64,0
AVAXUSDT,BUY,MARKET,19.72,0
AVAXUSDT,SELL,MARKET,9.23,0
BTCUSDT,BUY,MARKET,8.75,0
AVAXUSDT,BUY,MARKET,5.95,0
ETHUSDT,BUY,MARKET,17.13,0
BNBUSDT,SELL,MARKET,11.42,0
SOLUSDT,BUY,MARKET,13.17,0
ETHUSDT,BUY,MARKET,0.24,0
ADAUSDT,SELL,MARKET,10.38,0
DOGEUSDT,SELL,MARKET,18.12,0
DOGEUSDT,BUY,MARKET,16.84,0
BNBUSDT,SELL,MARKET,14.5,0
BNBUSDT,BUY,MARKET,4.25,0
DOTUSDT,BUY,MARKET,13.21,0
DOGEUSDT,SELL,MARKET,16.02,0
DOGEUSDT,SELL,MARKET,8.37,0
SOLUSDT,BUY,MARKET,0.2,0
SOLUSDT,SELL,MARKET,18.02,0
MATICUSDT,SELL,MARKET,6.0,0
MATICUSDT,BUY,MARKET,15.94,0
DOGEUSDT,BUY,MARKET,14.74,0
SOLUSDT,BUY,MARKET,18.26,0
AVAXUSDT,BUY,MARKET,7.73,0
ETHUSDT,BUY,MARKET,17.33,0
